amount,oldbalanceorg,newbalanceorig,oldbalancedest,newbalancedest,isfraud,original_balance_difference,dest_balance_diff,amount_to_origin_ratio,amount_to_dest_ratio,transaction_hour,night_transaction,type_cash_out,type_debit,type_payment,type_transfer
312471.16,0.0,0.0,1803420.75,4619798.56,0,0.0,2816377.8099999996,312471.16,0.17326571557651446,1,1,True,False,False,False
195490.04,0.0,0.0,1104500.4,1254956.07,0,0.0,150455.67000000016,195490.04,0.1769939268524241,1,1,True,False,False,False
107308.84,0.0,0.0,124605.82,66575.5,0,0.0,-58030.32000000001,107308.84,0.8611795084731316,1,1,True,False,False,False
48252.82,0.0,0.0,1889037.69,3940085.21,0,0.0,2051047.52,48252.82,0.025543584816677314,1,1,True,False,False,False
25674.03,0.0,0.0,30563.0,6830.83,0,0.0,-23732.17,25674.03,0.8400088339222614,1,1,True,False,False,False
63830.49,0.0,0.0,412307.54,55974.56,0,0.0,-356332.98,63830.49,0.1548124373072651,1,1,True,False,False,False
96178.8,0.0,0.0,111973.96,277515.05,0,0.0,165541.08999999997,96178.8,0.858931318216144,1,1,True,False,False,False
155122.86,0.0,0.0,367930.17,157982.12,0,0.0,-209948.05,155122.86,0.42160836767376897,1,1,True,False,False,False
171757.76,0.0,0.0,205811.8,0.0,0,0.0,-205811.8,171757.76,0.8345339065403125,1,1,True,False,False,False
8809.04,0.0,0.0,137034.36,1363368.51,0,0.0,1226334.15,8809.04,0.06428297046835213,1,1,True,False,False,False
27320.2,0.0,0.0,79191.11,0.0,0,0.0,-79191.11,27320.2,0.34498638816417443,1,1,True,False,False,False
517915.91,0.0,0.0,4404060.84,22190.99,0,0.0,-4381869.85,517915.91,0.11759959982759915,1,1,True,False,False,False
34629.16,0.0,0.0,38735.74,0.0,0,0.0,-38735.74,34629.16,0.8939616498445663,1,1,True,False,False,False
94296.25,0.0,0.0,336692.95,1178808.14,0,0.0,842115.19,94296.25,0.28006517491627037,1,1,True,False,False,False
285360.06,0.0,0.0,715893.66,3997768.55,0,0.0,3281874.8899999997,285360.06,0.39860621393655876,1,1,True,False,False,False
161445.91,0.0,0.0,277471.11,557537.26,0,0.0,280066.15,161445.91,0.5818455411608756,1,1,True,False,False,False
386683.04,0.0,0.0,1352623.44,1517262.16,0,0.0,164638.71999999997,386683.04,0.2858761298147178,1,1,True,False,False,False
169854.57,0.0,0.0,8528231.07,10681238.79,0,0.0,2153007.719999999,169854.57,0.019916738733869843,1,1,True,False,False,False
126167.7,0.0,0.0,3278196.43,6453430.91,0,0.0,3175234.48,126167.7,0.03848691321803641,1,1,True,False,False,False
152757.58,0.0,0.0,8356019.04,12494367.15,0,0.0,4138348.1100000003,152757.58,0.018281140934171335,1,1,True,False,False,False
49661.18,0.0,0.0,1937290.51,3940085.21,0,0.0,2002794.7,49661.18,0.025634335227123356,1,1,True,False,False,False
73513.5,0.0,0.0,236639.0,424250.45,0,0.0,187611.45,73513.5,0.31065542596348883,1,1,True,False,False,False
166335.32,0.0,0.0,1739306.48,1517262.16,0,0.0,-222044.32000000007,166335.32,0.09563307345748896,1,1,True,False,False,False
234268.82,0.0,0.0,310152.51,424250.45,0,0.0,114097.94,234268.82,0.7553318355159031,1,1,True,False,False,False
306280.12,0.0,0.0,1536262.52,2107965.39,0,0.0,571702.8700000001,306280.12,0.19936691590515668,1,1,True,False,False,False
194620.68,0.0,0.0,610710.98,3461666.05,0,0.0,2850955.07,194620.68,0.3186783399926099,1,1,True,False,False,False
128278.74,0.0,0.0,8508776.62,12494367.15,0,0.0,3985590.530000001,128278.74,0.01507604802110224,1,1,True,False,False,False
256773.54,0.0,0.0,888447.97,0.0,0,0.0,-888447.97,256773.54,0.28901326769504837,1,1,True,False,False,False
105759.12,0.0,0.0,332876.84,500631.71,0,0.0,167754.87,105759.12,0.3177115064192918,1,1,True,False,False,False
59390.46,0.0,0.0,73791.34,965870.05,0,0.0,892078.7100000001,59390.46,0.8048323172838807,1,1,True,False,False,False
131991.26,0.0,0.0,1145221.51,0.0,0,0.0,-1145221.51,131991.26,0.11525381211726271,1,1,True,False,False,False
65025.3,0.0,0.0,133181.81,965870.05,0,0.0,832688.24,65025.3,0.4882409374002546,1,1,True,False,False,False
82054.36,0.0,0.0,174795.14,32092.07,0,0.0,-142703.07,82054.36,0.46942890157643063,1,1,True,False,False,False
69708.79,0.0,0.0,71982.88,353532.56,0,0.0,281549.68,69708.79,0.968394451646674,1,1,True,False,False,False
9104.26,0.0,0.0,10623.0,19727.26,0,0.0,9104.259999999998,9104.26,0.8569521837349398,1,1,True,False,False,False
92553.64,0.0,0.0,297655.51,23508.22,0,0.0,-274147.29000000004,92553.64,0.3109410911254721,1,1,True,False,False,False
66312.08,0.0,0.0,544421.33,424250.45,0,0.0,-120170.87999999995,66312.08,0.12180264538377772,1,1,True,False,False,False
142282.63,0.0,0.0,805331.66,3461666.05,0,0.0,2656334.3899999997,142282.63,0.17667559887612158,1,1,True,False,False,False
114499.14,0.0,0.0,129297.57,420946.86,0,0.0,291649.29,114499.14,0.8855406521510639,1,1,True,False,False,False
76635.24,0.0,0.0,102696.35,92307.65,0,0.0,-10388.700000000012,76635.24,0.746224123602021,1,1,True,False,False,False
132574.0,0.0,0.0,198207.11,965870.05,0,0.0,767662.9400000001,132574.0,0.6688626413924234,1,1,True,False,False,False
39485.21,0.0,0.0,9987286.56,16874643.09,0,0.0,6887356.529999999,39485.21,0.0039535469228043334,1,1,True,False,False,False
236825.42,0.0,0.0,243796.7,420946.86,0,0.0,177150.15999999997,236825.42,0.9714013708907016,1,1,True,False,False,False
327066.19,0.0,0.0,947614.29,3461666.05,0,0.0,2514051.76,327066.19,0.3451465942471232,1,1,True,False,False,False
156819.6,0.0,0.0,438635.96,500631.71,0,0.0,61995.75,156819.6,0.3575157004553378,1,1,True,False,False,False
13136.44,0.0,0.0,1525395.97,1412484.09,0,0.0,-112911.87999999989,13136.44,0.008611817289764252,1,1,True,False,False,False
4306.89,256849.49,252542.6,0.0,0.0,0,4306.889999999985,0.0,0.01676808169608709,4306.89,1,1,False,False,True,False
8309.52,252542.6,244233.08,0.0,0.0,0,8309.520000000019,0.0,0.03290330857721201,8309.52,1,1,False,False,True,False
5363.35,81503.83,76140.48,0.0,0.0,0,5363.350000000006,0.0,0.06580407566030136,5363.35,1,1,False,False,True,False
132.42,76140.48,76008.06,0.0,0.0,0,132.41999999999825,0.0,0.0017391308915981143,132.42,1,1,False,False,True,False
19644.08,76008.06,56363.98,0.0,0.0,0,19644.079999999994,0.0,0.2584439276054723,19644.08,1,1,False,False,True,False
895.24,56363.98,55468.74,0.0,0.0,0,895.2400000000052,0.0,0.015882911694459927,895.24,1,1,False,False,True,False
7641.08,55468.74,47827.66,0.0,0.0,0,7641.0799999999945,0.0,0.13775222310398427,7641.08,1,1,False,False,True,False
31188.22,47827.66,16639.44,0.0,0.0,0,31188.220000000005,0.0,0.6520822452479329,31188.22,1,1,False,False,True,False
13954.75,16639.44,2684.69,0.0,0.0,0,13954.749999999998,0.0,0.8386046282430033,13954.75,1,1,False,False,True,False
10497.33,2684.69,0.0,0.0,0.0,0,2684.69,0.0,3.908615663013974,10497.33,1,1,False,False,True,False
5843.75,0.0,0.0,0.0,0.0,0,0.0,0.0,5843.75,5843.75,1,1,False,False,True,False
7260.2,0.0,0.0,0.0,0.0,0,0.0,0.0,7260.2,7260.2,1,1,False,False,True,False
10285.86,0.0,0.0,0.0,0.0,0,0.0,0.0,10285.86,10285.86,1,1,False,False,True,False
6249.78,0.0,0.0,0.0,0.0,0,0.0,0.0,6249.78,6249.78,1,1,False,False,True,False
848.74,0.0,0.0,0.0,0.0,0,0.0,0.0,848.74,848.74,1,1,False,False,True,False
6993.7,0.0,0.0,0.0,0.0,0,0.0,0.0,6993.7,6993.7,1,1,False,False,True,False
795.29,10360.0,9564.71,0.0,0.0,0,795.2900000000009,0.0,0.07675803493871247,795.29,1,1,False,False,True,False
9191.46,0.0,0.0,0.0,0.0,0,0.0,0.0,9191.46,9191.46,1,1,False,False,True,False
132038.41,0.0,0.0,230103.96,1015132.48,0,0.0,785028.52,132038.41,0.5738181827979719,1,1,True,False,False,False
6495.27,22040.0,15544.73,0.0,0.0,0,6495.27,0.0,0.2946903498026405,6495.27,1,1,False,False,True,False
1679.68,15544.73,13865.06,0.0,0.0,0,1679.67,0.0,0.10804767611427704,1679.68,1,1,False,False,True,False
47477.97,6066.0,0.0,144658.38,15375.37,0,6066.0,-129283.01000000001,7.8256090324707435,0.32820526397942534,1,1,False,False,False,True
1260.62,1483.0,222.38,10086.0,9837.06,0,1260.62,-248.9400000000005,0.8494743935309972,0.12497471993655199,1,1,False,True,False,False
15034.23,40458.0,25423.77,0.0,0.0,0,15034.23,0.0,0.3715917348426802,15034.23,1,1,False,False,True,False
3238.39,28773.0,25534.61,0.0,0.0,0,3238.3899999999994,0.0,0.11254570098005143,3238.39,1,1,False,False,True,False
251241.14,25534.61,0.0,523053.03,157982.12,0,25534.61,-365070.91000000003,9.838854055180198,0.48033496654255775,1,1,True,False,False,False
3644.12,1230.0,0.0,0.0,0.0,0,1230.0,0.0,2.960292445166531,3644.12,1,1,False,False,True,False
283123.48,497409.0,214285.52,16872.0,247063.16,0,283123.48,230191.16,0.5691953921312398,16.779676406092573,1,1,True,False,False,False
2851.83,10646.0,7794.17,0.0,0.0,0,2851.83,0.0,0.2678529163144548,2851.83,1,1,False,False,True,False
94726.64,69854.13,164580.77,129704.88,49864.36,0,-94726.63999999998,-79840.52,1.3560441445030593,0.7303187796883225,1,1,False,False,False,False
17020.69,164580.77,147560.08,0.0,0.0,0,17020.690000000002,0.0,0.10341783297141598,17020.69,1,1,False,False,True,False
6523.19,147560.08,141036.89,0.0,0.0,0,6523.189999999973,0.0,0.04420671087525247,6523.19,1,1,False,False,True,False
1383.56,5309.0,3925.44,0.0,0.0,0,1383.56,0.0,0.2605574387947269,1383.56,1,1,False,False,True,False
1580.66,31156.0,29575.34,12298.0,0.0,0,1580.6599999999999,-12298.0,0.05073209872580801,0.12851939182047323,1,1,False,True,False,False
2466.95,34978.24,32511.29,0.0,0.0,0,2466.949999999997,0.0,0.07052611777728733,2466.95,1,1,False,False,True,False
1017.85,32511.29,31493.45,0.0,0.0,0,1017.8400000000001,0.0,0.031306622818632585,1017.85,1,1,False,False,True,False
2270.41,60640.12,58369.71,0.0,0.0,0,2270.4100000000035,0.0,0.03744010664710678,2270.41,1,1,False,False,True,False
102265.88,58369.71,0.0,1438958.75,3420103.09,0,58369.71,1981144.3399999999,1.7520067855950356,0.07106931239737596,1,1,True,False,False,False
13758.63,29858.0,16099.37,21305.0,0.0,0,13758.63,-21305.0,0.46078669747814727,0.6457631653055477,1,1,False,True,False,False
5221.77,1046.0,6267.77,0.0,139555.44,0,-5221.77,139555.44,4.987363896848138,5221.77,1,1,False,False,False,False
12256.66,20800.0,8543.34,0.0,0.0,0,12256.66,0.0,0.5892341714340656,12256.66,1,1,False,False,True,False
8227.3,6207.0,0.0,0.0,0.0,0,6207.0,0.0,1.3252738402061854,8227.3,1,1,False,False,True,False
527.15,72421.0,71893.85,0.0,0.0,0,527.1499999999942,0.0,0.007278865538096159,527.15,1,1,False,False,True,False
950.25,204944.0,203993.75,0.0,0.0,0,950.25,0.0,0.004636609822147406,950.25,1,1,False,False,True,False
12728.46,83636.0,70907.54,0.0,0.0,0,12728.460000000006,0.0,0.15218695075146166,12728.46,1,1,False,False,True,False
1002.96,8325.0,7322.04,0.0,0.0,0,1002.96,0.0,0.12046120586115783,1002.96,1,1,False,False,True,False
6917.1,13555.0,6637.9,0.0,0.0,0,6917.1,0.0,0.5102611389790499,6917.1,1,1,False,False,True,False
1977.17,43619.0,41641.83,0.0,0.0,0,1977.1699999999983,0.0,0.04532714351215039,1977.17,1,1,False,False,True,False
9314.84,104536.0,95221.16,0.0,0.0,0,9314.839999999997,0.0,0.08910567550245367,9314.84,1,1,False,False,True,False
1157.05,52867.0,51709.95,0.0,0.0,0,1157.050000000003,0.0,0.021885639706438677,1157.05,1,1,False,False,True,False
3766.99,16600.0,12833.01,146166.67,46393.85,0,3766.99,-99772.82,0.22691343894946087,0.02577170450893826,1,1,False,True,False,False
3464.41,5548.0,2083.59,0.0,0.0,0,3464.41,0.0,0.6243305100018021,3464.41,1,1,False,False,True,False
68662.06,2083.59,0.0,145843.39,1363368.51,0,2083.59,1217525.12,32.93792064626617,0.47078986034361686,1,1,True,False,False,False
8679.29,150592.0,141912.71,21056.0,0.0,0,8679.290000000008,-21056.0,0.05763408657772938,0.41218074749489486,1,1,False,True,False,False
15266.05,13679.0,0.0,0.0,0.0,0,13679.0,0.0,1.1159393274853802,15266.05,1,1,False,False,True,False
8348.75,0.0,0.0,0.0,0.0,0,0.0,0.0,8348.75,8348.75,1,1,False,False,True,False
8419.73,0.0,0.0,0.0,0.0,0,0.0,0.0,8419.73,8419.73,1,1,False,False,True,False
6688.74,9207.0,2518.26,0.0,0.0,0,6688.74,0.0,0.7264052997393571,6688.74,1,1,False,False,True,False
1979.94,82034.0,80054.06,0.0,0.0,0,1979.9400000000023,0.0,0.024135308100201133,1979.94,1,1,False,False,True,False
9574.31,52463.0,42888.69,0.0,0.0,0,9574.309999999998,0.0,0.18249294754498321,9574.31,1,1,False,False,True,False
5287.68,11424.0,6136.32,0.0,0.0,0,5287.68,0.0,0.4628166301969366,5287.68,1,1,False,False,True,False
10627.18,6136.32,0.0,0.0,0.0,0,6136.32,0.0,1.731566872837004,10627.18,1,1,False,False,True,False
5809.78,99884.0,94074.22,0.0,0.0,0,5809.779999999999,0.0,0.05816468939280172,5809.78,1,1,False,False,True,False
411363.54,39951.0,0.0,52170.0,60738.03,0,39951.0,8568.029999999999,10.296444233079695,7.884908090701731,1,1,False,False,False,True
4086.5,0.0,0.0,0.0,0.0,0,0.0,0.0,4086.5,4086.5,1,1,False,False,True,False
19741.22,81762.38,62021.17,0.0,0.0,0,19741.210000000006,0.0,0.241443296497772,19741.22,1,1,False,False,True,False
5270.72,62021.17,56750.45,0.0,0.0,0,5270.720000000001,0.0,0.08498122526187007,5270.72,1,1,False,False,True,False
55827.09,9907.0,65734.09,19873.0,1268668.92,0,-55827.09,1248795.92,5.634546830843762,2.8090515246050116,1,1,False,False,False,False
174068.82,65734.09,0.0,1905641.8,1517262.16,0,65734.09,-388379.64000000013,2.64803501448009,0.09134388669272121,1,1,True,False,False,False
1277212.77,1277212.77,0.0,0.0,0.0,1,1277212.77,0.0,0.9999992170457104,1277212.77,1,1,False,False,False,True
1277212.77,1277212.77,0.0,0.0,2444985.19,1,1277212.77,2444985.19,0.9999992170457104,1277212.77,1,1,True,False,False,False
24105.5,144.0,24249.5,20875.0,0.0,0,-24105.5,-20875.0,166.2448275862069,1.154699176087373,1,1,False,False,False,False
6854.06,19853.0,12998.94,0.0,0.0,0,6854.0599999999995,0.0,0.3452231288405359,6854.06,1,1,False,False,True,False
111899.09,12998.94,0.0,10026771.77,16874643.09,0,12998.94,6847871.32,8.607662035363239,0.0111600305070043,1,1,True,False,False,False
1231.79,20792.0,19560.21,0.0,0.0,0,1231.7900000000009,0.0,0.0592406098206127,1231.79,1,1,False,False,True,False
3380.1,19560.21,16180.11,0.0,0.0,0,3380.0999999999985,0.0,0.17279605913949087,3380.1,1,1,False,False,True,False
2869.65,8768.0,5898.35,15485.0,5484.37,0,2869.6499999999996,-10000.630000000001,0.3272494013000342,0.18530608291359937,1,1,False,True,False,False
1658.87,16543.0,14884.13,0.0,0.0,0,1658.8700000000008,0.0,0.10027018858800774,1658.87,1,1,False,False,True,False
823.36,14884.13,14060.77,0.0,0.0,0,823.3599999999988,0.0,0.055314263294979626,823.36,1,1,False,False,True,False
7541.47,14060.77,6519.3,0.0,0.0,0,7541.47,0.0,0.5363101515669791,7541.47,1,1,False,False,True,False
3635.93,106929.0,103293.07,95816.79,8496.61,0,3635.929999999993,-87320.18,0.03400289909286449,0.03794629368930342,1,1,False,True,False,False
1328.59,14469.0,13140.41,0.0,0.0,0,1328.5900000000001,0.0,0.09181686247408431,1328.59,1,1,False,False,True,False
56145.85,21528.0,0.0,5075.0,33008.44,0,21528.0,27933.440000000002,2.607917227925124,11.061042159180456,1,1,False,False,False,True
973.18,10762.0,9788.82,0.0,0.0,0,973.1800000000003,0.0,0.09041902815200223,973.18,1,1,False,False,True,False
619.24,31960.0,31340.76,0.0,0.0,0,619.2400000000016,0.0,0.0193748631144207,619.24,1,1,False,False,True,False
300.41,39167.0,38866.59,48749.55,46820.71,0,300.4100000000035,-1928.8400000000038,0.007669781454248367,0.0061621868881479285,1,1,False,True,False,False
700967.19,15383.0,0.0,50767.43,130747.56,0,15383.0,79980.13,45.5646899375975,13.807147276368404,1,1,False,False,False,True
8354.27,5611.0,0.0,0.0,0.0,0,5611.0,0.0,1.4886439771917321,8354.27,1,1,False,False,True,False
5423.28,20281.0,14857.72,11523.0,0.0,0,5423.280000000001,-11523.0,0.2673937481510699,0.47060742797639704,1,1,False,True,False,False
708.59,14857.72,14149.13,0.0,0.0,0,708.5900000000001,0.0,0.04768849537510634,708.59,1,1,False,False,True,False
8358.81,3467.0,0.0,0.0,0.0,0,3467.0,0.0,2.410268166089965,8358.81,1,1,False,False,True,False
2245.62,30910.0,28664.38,0.0,0.0,0,2245.619999999999,0.0,0.07264792468700462,2245.62,1,1,False,False,True,False
4593.59,78282.0,73688.41,0.0,0.0,0,4593.5899999999965,0.0,0.058679279026097625,4593.59,1,1,False,False,True,False
399.66,153760.0,153360.34,0.0,0.0,0,399.6600000000035,0.0,0.002599228673070545,399.66,1,1,False,False,True,False
1617.9,507865.0,506247.1,0.0,0.0,0,1617.9000000000233,0.0,0.0031856828375988943,1617.9,1,1,False,False,True,False
2167.26,13669.0,11501.74,0.0,0.0,0,2167.26,0.0,0.15854133138258963,2167.26,1,1,False,False,True,False
9738.95,289748.0,280009.05,0.0,0.0,0,9738.950000000012,0.0,0.03361167769345192,9738.95,1,1,False,False,True,False
3396.25,18524.0,15127.75,0.0,0.0,0,3396.25,0.0,0.18333333333333332,3396.25,1,1,False,False,True,False
6780.78,52640.0,45859.22,0.0,0.0,0,6780.779999999999,0.0,0.1288117626944777,6780.78,1,1,False,False,True,False
